Scenario,Site ID,Product Group,Tank Product,Daily Volume (gal),Monthly Volume (gal 30 day),Daily Volume(b),Monthyl Volume (30 day b),Terminal,Freight Cost (30 days),Product Cost (30 days),Total Cost (30 days),Latitude,Longitude,Assigned Carrier,Home TCN,Home Terminal ,New TCN,New Terminal,Change?,Combo Terminal,Home Terminal City,New Terminal City,City Change?,City Change,Primary Terminal Miles,New Terminal Miles,Miles Diff,Primary Terminal Drivetime,New Terminal Drivetime,Drivetime Diff,Primary Freight Rate,New Freight Rate,Combo Freight Rate,Freight Rate Diff,Freight Rate Change?,Freight Rate Decrease?,Primary Terminal Freight Spend per Day,New Terminal Freight Spend per Day,Projected Freight Spend Change per Day,Primary Supply Rate,New Supply Rate,Combo Supply Rate,Supply Rate Diff,Supply Rate Change?,Supply Rate Decrease?,Primary Terminal Supply Spend per Day,New Terminal Supply Spend per Day,Projected Supply Spend Change per Day,Regular TCN,Premium Diff from Regular,New Premium TCN,New Premium Terminal,Total Cost (Regular + Premium Same TCN),Brand
Fully Optimal,40279,Regular,GAS,3140,94200,75,2243,T-23-PA-1746SunPA,3061.4999,1861.392,4922.8919,40.09,-75.3708,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,11.10000038,29.89999962,18.79999924,15,34,19,0.0241,0.0325,0.024-->0.032,0.0084,TRUE,FALSE,75.674,102.05,26.376,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,122.6484,62.0464,-60.602,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4922.891888,Sunoco
Fully Optimal,40279,Premium,GAS,1066,31980,25,761,T-52-MD-1574SunPA,1244.022,2912.0988,4156.1208,40.09,-75.3708,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,11.10000038,38.6,27.49999962,15,45,30,0.0241,0.0389,0.024-->0.039,0.0148,TRUE,FALSE,25.6906,41.4674,15.7768,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,120.3834,97.07,-23.3134,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,1039.349962,Sunoco
Fully Optimal,40279,Diesel,DSL,216,6480,5,154,T-23-PA-1746SunPA,243,136.4688,379.4688,40.09,-75.3708,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,29.89999962,29.89999962,0,34,34,0,0.0325,0.0325,0.032-->0.032,0,FALSE,FALSE,8.1,8.1,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,4.549,4.549,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,379.4688097,Sunoco
Fully Optimal,40286,Regular,GAS,4191,125730,100,2994,T-23-PA-1746SunPA,4450.8419,2484.4248,6935.2667,40.1219,-75.7767,Regular,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,31,31,0,40,40,0,0.0354,0.0354,0.035-->0.035,0,FALSE,FALSE,148.3614,148.3614,0,0.0198,0.0198,0.01976-->0.01976,0,FALSE,FALSE,82.8142,82.8142,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,6935.266733,Sunoco
Fully Optimal,40286,Premium,GAS,1008,30240,24,720,T-52-MD-1574SunPA,1176.336,2753.6544,3929.9904,40.1219,-75.7767,Premium,T-52-MD-1574SunPA,Wilmington DE ETMT ,T-52-MD-1574SunPA,Wilmington DE ETMT ,FALSE,Wilmington DE ETMT -->Wilmington DE ETMT ,Wilmington,Wilmington,FALSE,Wilmington-->Wilmington,38.4,38.4,0,52,52,0,0.0389,0.0389,0.039-->0.039,0,FALSE,FALSE,39.2112,39.2112,0,0.0911,0.0911,0.09106-->0.09106,0,FALSE,FALSE,91.7885,91.7885,0,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,1070.495984,Sunoco
Fully Optimal,40286,Diesel,DSL,119,3570,3,85,T-23-PA-1746SunPA,147.084,75.1842,222.2682,40.1219,-75.7767,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,31,31,0,40,40,0,0.0354,0.0354,0.035-->0.035,0,FALSE,FALSE,4.9028,4.9028,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,2.5061,2.5061,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,222.2682028,Sunoco
Fully Optimal,40287,Regular,GAS,3522,105660,84,2516,T-23-PA-1746SunPA,3433.9499,2087.8416,5521.7915,40.0833,-75.4397,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,8.300000191,29.89999962,21.59999943,11,35,24,0.0228,0.0325,0.023-->0.032,0.0097,TRUE,FALSE,80.3016,114.465,34.1634,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,137.5693,69.5947,-67.9746,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,5521.791474,Sunoco
Fully Optimal,40287,Premium,GAS,488,14640,12,349,T-52-MD-1574SunPA,614.88,1333.1184,1947.9984,40.0833,-75.4397,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,8.300000191,40.3,31.99999981,11,46,35,0.0228,0.042,0.023-->0.042,0.0192,TRUE,FALSE,11.1264,20.496,9.3696,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,55.1098,44.4373,-10.6726,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,475.7999825,Sunoco
Fully Optimal,40287,Diesel,DSL,624,18720,15,446,T-23-PA-1746SunPA,702,394.2432,1096.2432,40.0833,-75.4397,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,29.89999962,29.89999962,0,35,35,0,0.0325,0.0325,0.032-->0.032,0,FALSE,FALSE,23.4,23.4,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,13.1414,13.1414,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,1096.243228,Sunoco
Fully Optimal,40306,Regular,GAS,3657,109710,87,2612,T-23-PA-1746SunPA,3565.5749,2167.8696,5733.4445,39.7839,-75.8772,Regular,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,29.10000038,29.10000038,0,37,37,0,0.0325,0.0325,0.032-->0.032,0,FALSE,FALSE,118.8525,118.8525,0,0.0198,0.0198,0.01976-->0.01976,0,FALSE,FALSE,72.2623,72.2623,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,5733.444469,Sunoco
Fully Optimal,40306,Premium,GAS,1521,45630,36,1086,T-52-MD-1574SunPA,1332.396,4155.0678,5487.4638,39.7839,-75.8772,Premium,T-52-MD-1574SunPA,Wilmington DE ETMT ,T-52-MD-1574SunPA,Wilmington DE ETMT ,FALSE,Wilmington DE ETMT -->Wilmington DE ETMT ,Wilmington,Wilmington,FALSE,Wilmington-->Wilmington,23.8,23.8,0,33,33,0,0.0292,0.0292,0.029-->0.029,0,FALSE,FALSE,44.4132,44.4132,0,0.0911,0.0911,0.09106-->0.09106,0,FALSE,FALSE,138.5023,138.5023,0,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,1482.974946,Sunoco
Fully Optimal,40306,Diesel,DSL,26,780,1,19,T-52-MD-1574SunPA,26.598,16.4268,43.0248,39.7839,-75.8772,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Twin Oaks PA ETMT-->Wilmington DE ETMT ,Twin,Wilmington,TRUE,Twin-->Wilmington,29.10000038,23.8,-5.300000381,37,33,-4,0.0325,0.0292,0.032-->0.029,-0.0033,TRUE,TRUE,0.975,0.8866,-0.0884,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,0.5476,0.5476,0,T-23-PA-1746SunPA,FALSE,T-52-MD-1574SunPA,Wilmington DE ETMT ,43.02479986,Sunoco
Fully Optimal,40308,Regular,GAS,3136,94080,75,2240,T-23-PA-1746SunPA,3057.5999,1859.0208,4916.6207,39.8101,-75.7521,Regular,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,25.39999962,25.39999962,0,33,33,0,0.0325,0.0325,0.032-->0.032,0,FALSE,FALSE,101.92,101.92,0,0.0198,0.0198,0.01976-->0.01976,0,FALSE,FALSE,61.9674,61.9674,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4916.620688,Sunoco
Fully Optimal,40308,Premium,GAS,208,6240,5,149,T-52-MD-1574SunPA,165.36,568.2144,733.5744,39.8101,-75.7521,Premium,T-52-MD-1574SunPA,Wilmington DE ETMT ,T-52-MD-1574SunPA,Wilmington DE ETMT ,FALSE,Wilmington DE ETMT -->Wilmington DE ETMT ,Wilmington,Wilmington,FALSE,Wilmington-->Wilmington,16.9,16.9,0,24,24,0,0.0265,0.0265,0.026-->0.026,0,FALSE,FALSE,5.512,5.512,0,0.0911,0.0911,0.09106-->0.09106,0,FALSE,FALSE,18.9405,18.9405,0,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,202.7999926,Sunoco
Fully Optimal,40308,Diesel,DSL,182,5460,4,130,T-52-MD-1574SunPA,168.168,114.9876,283.1556,39.8101,-75.7521,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Twin Oaks PA ETMT-->Wilmington DE ETMT ,Twin,Wilmington,TRUE,Twin-->Wilmington,25.39999962,16.9,-8.499999619,33,24,-9,0.0325,0.0265,0.032-->0.026,-0.006,TRUE,TRUE,6.825,5.6056,-1.2194,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,3.8329,3.8329,0,T-23-PA-1746SunPA,FALSE,T-52-MD-1574SunPA,Wilmington DE ETMT ,283.1555991,Sunoco
Fully Optimal,40317,Regular,GAS,4268,128040,102,3049,T-23-PA-1746SunPA,4161.2998,2530.0704,6691.3702,40.0337,-75.7641,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,14.69999981,27.29999924,12.59999943,19,36,17,0.0241,0.0325,0.024-->0.032,0.0084,TRUE,FALSE,102.8588,138.71,35.8512,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,166.7081,84.3357,-82.3724,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,6691.370247,Sunoco
Fully Optimal,40317,Premium,GAS,492,14760,12,351,T-52-MD-1574SunPA,522.504,1344.0456,1866.5496,40.0337,-75.7641,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,14.69999981,34.7,20.00000019,19,47,28,0.0241,0.0354,0.024-->0.035,0.0113,TRUE,FALSE,11.8572,17.4168,5.5596,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,55.5616,44.8015,-10.76,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,479.6999824,Sunoco
Fully Optimal,40317,Diesel,DSL,2820,84600,67,2014,T-23-PA-1746SunPA,3172.5001,1781.676,4954.1761,40.0337,-75.7641,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,27.29999924,27.29999924,0,36,36,0,0.0325,0.0325,0.032-->0.032,0,FALSE,FALSE,105.75,105.75,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,59.3892,59.3892,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4954.176126,Sunoco
Fully Optimal,40457,Regular,GAS,4293,128790,102,3066,T-23-PA-1746SunPA,3760.6681,2544.8904,6305.5585,40.0086,-75.1938,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,10.69999981,24.10000038,13.40000057,22,40,18,0.0241,0.0292,0.024-->0.029,0.0051,TRUE,FALSE,103.4613,125.3556,21.8943,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,245.7743,84.8297,-160.9446,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,6305.558489,Sunoco
Fully Optimal,40457,Premium,GAS,384,11520,9,274,T-52-MD-1574SunPA,407.808,1049.0112,1456.8192,40.0086,-75.1938,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,10.69999981,32.9,22.20000019,22,52,30,0.0241,0.0354,0.024-->0.035,0.0113,TRUE,FALSE,9.2544,13.5936,4.3392,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,44.064,34.967,-9.097,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,336.3840079,Sunoco
Fully Optimal,40457,Diesel,DSL,125,3750,3,89,T-23-PA-1734SunPA,104.25,101.475,205.725,40.0086,-75.1938,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1734SunPA,Philadelphia PA ETMT,FALSE,Philadelphia PA ETMT-->Philadelphia PA ETMT,Philadelphia,Philadelphia,FALSE,Philadelphia-->Philadelphia,10.69999981,10.69999981,0,22,22,0,0.0241,0.0241,0.024-->0.024,0,FALSE,FALSE,3.475,3.475,0,0.0271,0.0271,0.02706-->0.02706,0,FALSE,FALSE,3.3825,3.3825,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1734SunPA,Philadelphia PA ETMT,205.7249975,Sunoco
Fully Optimal,40460,Regular,GAS,2773,83190,66,1981,T-23-PA-1746SunPA,2429.1481,1643.8344,4072.9825,39.9559,-75.2142,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,6.599999905,22.20000076,15.60000086,18,31,13,0.0228,0.0292,0.023-->0.029,0.0064,TRUE,FALSE,63.2244,80.9716,17.7472,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,158.7543,54.7945,-103.9598,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4072.982457,Sunoco
Fully Optimal,40460,Premium,GAS,934,28020,22,667,T-52-MD-1574SunPA,910.65,2551.5012,3462.1512,39.9559,-75.2142,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,6.599999905,29.9,23.3000001,18,46,28,0.0228,0.0325,0.023-->0.032,0.0097,TRUE,FALSE,21.2952,30.355,9.0598,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,107.1765,85.05,-22.1265,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,818.1840193,Sunoco
Fully Optimal,40460,Diesel,DSL,3638,109140,87,2599,T-23-PA-1734SunPA,2881.296,2953.3284,5834.6244,39.9559,-75.2142,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1734SunPA,Philadelphia PA ETMT,FALSE,Philadelphia PA ETMT-->Philadelphia PA ETMT,Philadelphia,Philadelphia,FALSE,Philadelphia-->Philadelphia,6.599999905,6.599999905,0,18,18,0,0.0228,0.0228,0.023-->0.023,0,FALSE,FALSE,96.0432,96.0432,0,0.0271,0.0271,0.02706-->0.02706,0,FALSE,FALSE,98.4443,98.4443,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1734SunPA,Philadelphia PA ETMT,5834.624384,Sunoco
Fully Optimal,40474,Regular,GAS,6158,184740,147,4399,T-23-PA-1746SunPA,5394.4081,3650.4624,9044.8705,40.0261,-75.3281,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,10.60000038,21.39999962,10.79999924,16,27,11,0.0241,0.0292,0.024-->0.029,0.0051,TRUE,FALSE,148.4078,179.8136,31.4058,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,240.5315,121.6821,-118.8494,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,9044.870527,Sunoco
Fully Optimal,40474,Premium,GAS,2055,61650,49,1468,T-52-MD-1574SunPA,2182.41,5613.849,7796.259,40.0261,-75.3281,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,10.60000038,31.8,21.19999962,16,38,22,0.0241,0.0354,0.024-->0.035,0.0113,TRUE,FALSE,49.5255,72.747,23.2215,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,232.0712,187.1283,-44.9429,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,1800.180042,Sunoco
